1624925052.000000,523777008.000000,-0.000322,0.000110,0.000447,0.001142,0.034103,-0.000140,0.999418,-0.004077,0.000523,0.010561,0.001552,-0.007002,-0.002781,
1624925052.000000,528780222.000000,-0.000170,0.000128,0.000357,0.001155,0.034113,-0.000139,0.999417,-0.001679,0.000689,0.009949,0.002560,0.003115,-0.000545,
1624925052.000000,533782959.000000,-0.000177,0.000131,0.000408,0.001156,0.034137,-0.000141,0.999417,-0.001892,0.000606,0.010556,-0.004802,-0.002663,-0.000575,
1624925052.000000,538785696.000000,-0.000177,0.000136,0.000475,0.001140,0.034107,-0.000136,0.999417,-0.001470,0.000811,0.012708,-0.001754,-0.003188,0.004743,
1624925052.000000,543788910.000000,-0.000179,0.000141,0.000540,0.001150,0.034117,-0.000126,0.999417,-0.001265,0.000827,0.013712,0.005837,0.000395,0.000549,
1624925052.000000,548791885.000000,-0.000177,0.000145,0.000611,0.001162,0.034103,-0.000128,0.999418,-0.000981,0.000840,0.014878,0.003662,-0.005156,0.002565,
1624925052.000000,553795815.000000,-0.000174,0.000149,0.000689,0.001169,0.034109,-0.000119,0.999417,-0.000677,0.000854,0.016061,0.002587,0.010801,0.000563,
1624925052.000000,558799028.000000,-0.000118,0.000012,0.000281,0.001186,0.034126,-0.000116,0.999417,-0.001133,-0.000644,0.008222,-0.002705,-0.011240,0.003650,
1624925052.000000,563802004.000000,-0.000120,0.000009,0.000324,0.001180,0.034090,-0.000107,0.999418,-0.001009,-0.000538,0.008805,0.001475,0.003108,-0.001550,
1624925052.000000,568804741.000000,-0.000121,0.000006,0.000371,0.001185,0.034122,-0.000121,0.999417,-0.000895,-0.000432,0.009430,-0.001596,0.003656,-0.005939,
1624925052.000000,618837118.000000,0.000198,-0.000064,0.000482,0.001037,0.030677,-0.000554,0.999529,0.038851,-0.009277,0.015967,-0.010305,-0.498608,-0.186987,
1624925052.000000,623840094.000000,0.000436,-0.000119,0.000554,0.001040,0.029946,-0.001117,0.999550,0.054055,-0.012669,0.018473,0.022876,-0.076205,-0.248926,
1624925052.000000,628843069.000000,0.001498,-0.000223,0.000438,0.001086,0.030244,-0.001748,0.999540,0.104757,-0.018988,0.023775,0.047311,0.307477,-0.245623,
