1624842070.000000,253042698.000000,-0.000075,0.000091,0.000068,-0.000352,0.022588,-0.000070,0.999745,-0.001335,0.001683,0.005547,-0.000307,0.001798,-0.004489,
1624842070.000000,258045673.000000,-0.000081,0.000099,0.000097,-0.000355,0.022551,-0.000075,0.999746,-0.001380,0.001650,0.006013,-0.001398,-0.011607,0.000863,
1624842070.000000,263048649.000000,-0.000096,-0.000041,-0.000007,-0.000346,0.022429,-0.000076,0.999748,-0.001779,-0.000602,0.004675,-0.000313,0.009858,-0.004389,
1624842070.000000,268052340.000000,-0.000103,-0.000044,0.000018,-0.000350,0.022443,-0.000088,0.999748,-0.001872,-0.000635,0.005275,-0.003485,-0.012181,0.000793,
1624842070.000000,273055553.000000,-0.000111,-0.000047,0.000047,-0.000355,0.022413,-0.000078,0.999749,-0.001965,-0.000669,0.005887,0.002832,0.009555,0.002026,
1624842070.000000,278058529.000000,-0.000136,-0.000051,0.000053,-0.000344,0.022450,-0.000079,0.999748,-0.003235,-0.000698,0.004560,0.000829,-0.008787,0.000828,
1624842070.000000,283061504.000000,-0.000151,-0.000054,0.000083,-0.000346,0.022403,-0.000069,0.999749,-0.003535,-0.000732,0.005098,0.001752,-0.000077,0.006218,
1624842070.000000,288064718.000000,-0.000171,-0.000058,0.000117,-0.000341,0.022442,-0.000058,0.999748,-0.004059,-0.000769,0.005684,-0.003428,0.009129,-0.000148,
1624842070.000000,293067455.000000,-0.000192,-0.000062,0.000165,-0.000356,0.022434,-0.000060,0.999748,-0.004263,-0.000809,0.007880,-0.002522,-0.006155,0.002942,
1624842070.000000,298070431.000000,-0.000221,-0.000040,0.000210,-0.000331,0.022499,-0.000048,0.999747,-0.002593,-0.000535,0.007540,0.006109,0.010839,-0.006444,
1624842070.000000,343099594.000000,-0.000012,0.000038,0.000488,-0.000390,0.022024,-0.000019,0.999757,0.003782,-0.001031,0.012830,-0.013062,-0.339071,-0.004380,
1624842070.000000,348102808.000000,0.000017,0.000031,0.000556,-0.000420,0.020819,-0.000092,0.999783,0.005313,-0.001634,0.014365,-0.006718,-0.578572,-0.069199,
1624842070.000000,353105545.000000,0.000051,0.000021,0.000630,-0.000424,0.019458,-0.000383,0.999811,0.006527,-0.002235,0.015741,0.009291,-0.436004,-0.161051,
1624842070.000000,358108521.000000,0.000384,-0.000032,0.000689,-0.000391,0.018686,-0.000852,0.999825,0.049961,-0.008565,0.015742,0.023158,-0.215211,-0.200621,
1624842070.000000,363111734.000000,0.001294,-0.000120,0.000128,-0.000379,0.018537,-0.001414,0.999827,0.096785,-0.013979,0.008233,-0.012892,0.074971,-0.236487,
1624842070.000000,368114710.000000,0.001827,-0.000199,0.000145,-0.000437,0.019020,-0.002071,0.999817,0.115431,-0.016692,0.009041,-0.001664,0.243852,-0.285685,
1624842070.000000,373117685.000000,0.002397,-0.000236,0.000074,-0.000402,0.019632,-0.002814,0.999803,0.128442,-0.013184,-0.000182,0.029691,0.250289,-0.300640,
